Date,Product,Category,Price,Quantity Sold,Total Sales
30-11-2025,Rice,Grocery,54.88,,548.8
23-06-2025,Phone,Electronics,20110.86,7,140776.02
11-01-2025,Milk,Grocery,55.82,1,55.82
16-11-2025,Tablet,Electronics,24449.74,1,24449.74
26-04-2025,Rice,Grocery,59.13,5,295.65
25-04-2025,Bag,Accessories,1241.89,6,7451.34
30-09-2025,Phone,Electronics,20614.45,4,82457.8
22-10-2025,Speaker,Electronics,4369.18,10,43691.8
20-03-2025,Shoes,Fashion,2636.5,4,10546
07-06-2025,Keyboard,,1380.27,9,12422.43
05-11-2025,Tablet,Electronics,22697.26,3,68091.78
04-10-2025,Rice,Grocery,65.46,6,392.76
11-06-2025,Speaker,Electronics,4257.09,4,17028.36
14-04-2025,T-Shirt,Fashion,746.13,5,3730.65
30-04-2025,Speaker,Electronics,4877.89,6,29267.34
14-01-2025,Keyboard,Electronics,1613.29,8,12906.32
05-03-2025,Tablet,Electronics,27240.07,1,27240.07
16-08-2025,Tablet,Electronics,26219.71,4,104878.84
14-07-2025,Laptop,Electronics,49468.12,7,346276.84
12-04-2025,Shoes,Fashion,2635.49,10,26354.9
05-03-2025,Mouse,Electronics,765.69,9,6891.21
24-10-2025,Jeans,Fashion,1805.94,3,5417.82
18-04-2025,Mouse,Electronics,761.7,10,7617
03-07-2025,Jeans,Fashion,1978.33,7,13848.31
08-04-2025,Shoes,Fashion,2742.58,9,24683.22
04-07-2025,Phone,Electronics,19021.14,2,38042.28
22-08-2025,Laptop,Electronics,45072.56,7,315507.92
24-07-2025,Tablet,Electronics,23000.33,6,138001.98
08-06-2025,Tablet,Electronics,22826.53,5,114132.65
28-04-2025,Jeans,Fashion,1650.4,7,11552.8
30-08-2025,Laptop,Electronics,54513.09,5,272565.45
28-11-2025,Speaker,Electronics,4340.94,3,13022.82
08-05-2025,Keyboard,Electronics,1519.37,3,4558.11
23-09-2025,Keyboard,Electronics,1392.07,8,11136.56
20-01-2025,Laptop,Electronics,50962.04,4,203848.16
05-12-2025,T-Shirt,Fashion,779.47,7,5456.29
22-03-2025,Milk,Grocery,51.4,9,462.6
19-03-2025,Jeans,Fashion,1911.39,3,5734.17
06-07-2025,Speaker,Electronics,4882.46,3,14647.38
16-01-2025,Phone,Electronics,18816.31,7,131714.17
17-11-2025,Rice,Grocery,64.91,5,324.55
15-11-2025,Rice,Grocery,54.34,1,54.34
19-06-2025,Laptop,Electronics,53888.2,1,53888.2
15-03-2025,Speaker,Electronics,4416.89,9,39752.01
13-07-2025,Bread,Grocery,40.79,9,367.11
28-03-2025,Keyboard,Electronics,1380.03,6,8280.18
25-04-2025,Mouse,Electronics,688.78,2,1377.56
27-02-2025,Phone,Electronics,19857.73,,139004.11
02-10-2025,Phone,Electronics,18537.62,10,185376.2
23-11-2025,Laptop,Electronics,48114.31,,384914.48
12-05-2025,Keyboard,Electronics,1446.86,9,13021.74
07-07-2025,Bag,Accessories,1240.42,2,2480.84
02-09-2025,Phone,Electronics,20994.88,10,209948.8
11-04-2025,Keyboard,Electronics,1415.79,3,4247.37
15-03-2025,Shoes,Fashion,2579.6,2,5159.2
26-07-2025,T-Shirt,Fashion,861.91,2,1723.82
08-05-2025,Shoes,Fashion,2375.34,5,11876.7
18-06-2025,Jeans,Fashion,1970.62,10,19706.2
24-09-2025,Headphones,Electronics,3046.3,5,15231.5
09-03-2025,Rice,Grocery,59.06,3,177.18
24-10-2025,Jeans,Fashion,1956.46,1,1956.46
17-07-2025,Watch,Accessories,3183.61,4,12734.44
04-04-2025,Laptop,Electronics,46429.54,1,46429.54
02-05-2025,Keyboard,Electronics,1469.03,1,1469.03
20-10-2025,Phone,Electronics,19935.38,6,119612.28
07-04-2025,Watch,Accessories,3758.67,10,37586.7
27-07-2025,Phone,Electronics,21970.8,8,175766.4
15-11-2025,T-Shirt,Fashion,807.34,2,1614.68
24-05-2025,Watch,Accessories,,6,22127.76
22-06-2025,Speaker,Electronics,4217.69,6,25306.14
07-09-2025,Bread,Grocery,40.39,2,80.78
09-12-2025,Tablet,Electronics,24211.88,9,217906.92
15-05-2025,Mouse,Electronics,739.47,7,5176.29
25-11-2025,Laptop,Electronics,54647.54,3,163942.62
18-02-2025,Shoes,Fashion,2737.54,2,5475.08
03-03-2025,Headphones,Electronics,3127.62,3,9382.86
27-06-2025,T-Shirt,Fashion,792.41,9,7131.69
12-02-2025,Tablet,Electronics,27358.4,3,82075.2
23-07-2025,Tablet,Electronics,27206.25,9,244856.25
10-04-2025,Keyboard,Electronics,1602,4,6408
09-01-2025,Shoes,Fashion,2616.71,6,
27-09-2025,Bag,Accessories,1267.19,10,12671.9
29-09-2025,Headphones,Electronics,2728.2,9,24553.8
05-07-2025,Headphones,Electronics,2838.25,9,25544.25
27-03-2025,Rice,Grocery,55.9,3,167.7
22-11-2025,Watch,Accessories,3751.26,4,15005.04
19-03-2025,Headphones,Electronics,3265.32,10,32653.2
06-08-2025,Tablet,Electronics,23510.98,1,23510.98
25-07-2025,T-Shirt,Fashion,782.36,9,7041.24
04-08-2025,Speaker,Electronics,4478.89,6,26873.34
11-03-2025,Jeans,Fashion,1957.73,1,1957.73
08-02-2025,T-Shirt,Fashion,833.33,5,4166.65
17-04-2025,Speaker,Electronics,4710.11,10,47101.1
04-02-2025,Laptop,Electronics,52551.7,3,157655.1
15-03-2025,Phone,Electronics,21289.77,4,85159.08
20-07-2025,Bread,Grocery,37.28,7,260.96
20-07-2025,Bag,Accessories,1126.41,6,6758.46
06-02-2025,Shoes,Fashion,2731.68,5,13658.4
13-03-2025,Speaker,Electronics,4411.3,10,44113
11-12-2025,Keyboard,Electronics,1411.75,3,4235.25
11-12-2025,T-Shirt,Fashion,841.69,1,841.69
23-11-2025,Mouse,Electronics,702.89,9,6326.01
22-02-2025,Bread,Grocery,41.03,8,328.24
29-04-2025,Watch,Accessories,3456.79,2,6913.58
05-10-2025,Jeans,Fashion,1839.61,3,5518.83
06-02-2025,Speaker,Electronics,4931.09,6,29586.54
20-05-2025,Laptop,Electronics,48815.02,5,244075.1
27-02-2025,Watch,Accessories,3476.57,10,34765.7
28-03-2025,Speaker,Electronics,4688.78,8,37510.24
30-05-2025,Shoes,Fashion,2511.42,2,5022.84
05-11-2025,Bag,Accessories,1287.62,4,5150.48
07-12-2025,Phone,Electronics,21346.84,7,149427.88
04-08-2025,Laptop,Electronics,51380.6,5,256903
22-05-2025,Speaker,Electronics,4276.5,9,38488.5
18-06-2025,Milk,Grocery,56.84,5,284.2
02-07-2025,Mouse,Electronics,631.81,8,5054.48
05-05-2025,Bag,Accessories,1198.79,10,11987.9
11-08-2025,Watch,Accessories,3336.03,8,26688.24
15-10-2025,Bag,Accessories,1280.98,7,
07-11-2025,Headphones,Electronics,3222.24,7,22555.68
22-01-2025,Bag,Accessories,1105.87,2,2211.74
22-10-2025,Mouse,Electronics,646.45,4,2585.8
04-07-2025,Bag,Accessories,1241.43,10,12414.3
04-08-2025,Tablet,Electronics,24468.73,1,24468.73
27-06-2025,Watch,Accessories,3701.7,8,29613.6
21-10-2025,Tablet,Electronics,25113.83,7,175796.81
18-11-2025,Jeans,Fashion,1899.95,1,1899.95
21-04-2025,Bag,Accessories,1123.38,6,6740.28
20-02-2025,T-Shirt,Fashion,867.31,1,867.31
22-08-2025,Tablet,Electronics,26954.72,6,161728.32
16-12-2025,Rice,Grocery,58.23,4,232.92
22-05-2025,Phone,Electronics,21134.84,6,126809.04
23-08-2025,Jeans,Fashion,1976.75,5,9883.75
24-03-2025,Shoes,Fashion,2529.24,9,22763.16
28-11-2025,Rice,Grocery,62.89,6,377.34
30-03-2025,Tablet,Electronics,24999.18,2,49998.36
20-06-2025,Rice,Grocery,61.4,4,245.6
12-06-2025,Tablet,Electronics,24029.18,2,48058.36
24-11-2025,Milk,Grocery,52.94,8,423.52
24-11-2025,Keyboard,Electronics,1576.97,4,6307.88
16-05-2025,Tablet,Electronics,26036.98,6,156221.88
22-06-2025,Bread,Grocery,39.5,6,237
23-03-2025,Keyboard,Electronics,1446.83,2,2893.66
08-04-2025,Bag,Accessories,1154.53,9,10390.77
25-12-2025,Watch,Accessories,3542.34,9,31881.06
03-10-2025,Keyboard,Electronics,1469.39,2,2938.78
12-04-2025,Mouse,Electronics,642.68,10,6426.8
06-12-2025,Milk,Grocery,58.87,3,176.61
24-06-2025,Headphones,Electronics,2912.28,3,8736.84
17-07-2025,Mouse,Electronics,748.3,5,3741.5
11-11-2025,Bag,Accessories,1312.98,6,7877.88
26-04-2025,Phone,Electronics,21304.54,,85218.16
08-10-2025,Keyboard,Electronics,1550.26,5,7751.3
14-01-2025,Phone,Electronics,18897.87,4,
06-05-2025,Speaker,Electronics,4253.25,4,17013
16-03-2025,Laptop,Electronics,47967.93,1,47967.93
10-11-2025,Phone,Electronics,,7,149462.04
12-10-2025,Headphones,Electronics,3299.02,4,13196.08
31-07-2025,Keyboard,Electronics,1604.37,10,16043.7
24-07-2025,Watch,Accessories,3552.82,7,24869.74
14-05-2025,Jeans,Fashion,1906.85,6,11441.1
15-05-2025,Milk,Grocery,53.57,4,
13-06-2025,Headphones,Electronics,2914.24,3,8742.72
14-06-2025,Tablet,Electronics,26637.24,4,106548.96
03-10-2025,Bag,Accessories,1110.9,9,9998.1
29-12-2025,Phone,Electronics,20141.44,2,40282.88
06-11-2025,Shoes,Fashion,2610.05,9,23490.45
25-04-2025,Phone,Electronics,19076.53,1,19076.53
24-08-2025,Bag,Accessories,1185.09,10,11850.9
12-08-2025,Mouse,Electronics,763.44,3,2290.32
12-01-2025,Headphones,Electronics,2969.08,1,2969.08
27-06-2025,Phone,Electronics,21470.31,3,64410.93
02-02-2025,Watch,Accessories,3398.09,5,16990.45
19-10-2025,T-Shirt,Fashion,871.58,1,871.58
03-11-2025,Phone,Electronics,19723.32,3,59169.96
22-07-2025,Shoes,Fashion,2580.9,5,12904.5
03-10-2025,Jeans,Fashion,1862.88,6,11177.28
30-04-2025,Bag,Accessories,,9,11444.58
28-07-2025,Keyboard,Electronics,1579.89,10,15798.9
11-06-2025,Tablet,Electronics,22533.88,10,225338.8
28-01-2025,Jeans,Fashion,1891.61,10,18916.1
03-03-2025,Bread,Grocery,43.82,10,438.2
02-02-2025,Headphones,Electronics,2948.23,3,8844.69
10-04-2025,Shoes,Fashion,2739.89,3,8219.67
03-04-2025,Laptop,Electronics,51494.07,8,411952.56
03-03-2025,Rice,Grocery,55.07,7,385.49
21-10-2025,Jeans,Fashion,1961.65,7,13731.55
28-07-2025,Milk,Grocery,57.16,3,171.48
25-06-2025,Keyboard,Electronics,1378.76,6,8272.56
01-04-2025,Jeans,Fashion,1774.93,5,8874.65
13-09-2025,Mouse,Electronics,655.84,7,4590.88
13-04-2025,Shoes,Fashion,2425.6,2,4851.2
23-06-2025,Phone,Electronics,21007.26,9,189065.34
12-05-2025,Laptop,Electronics,53793.01,1,53793.01
13-10-2025,Laptop,Electronics,51827.1,2,103654.2
28-03-2025,Laptop,Electronics,54636,9,491724
07-01-2025,Laptop,Electronics,48268.6,5,241343
15-01-2025,Bread,Grocery,43.24,10,432.4
11-07-2025,Tablet,Electronics,22846.95,3,68540.85
07-04-2025,Watch,Accessories,3584.61,3,10753.83
02-10-2025,Shoes,Fashion,2737.89,2,5475.78
16-12-2025,Speaker,Electronics,4189.2,6,25135.2
21-10-2025,Keyboard,Electronics,1617.43,3,4852.29
17-09-2025,Keyboard,Electronics,1594.31,8,12754.48
16-01-2025,Bag,Accessories,1089.31,9,9803.79
03-03-2025,Bread,Grocery,43.47,5,217.35
25-02-2025,Rice,Grocery,62.2,10,622
23-09-2025,Keyboard,Electronics,1620.07,8,12960.56
09-04-2025,Bag,Accessories,1117.26,10,11172.6
22-06-2025,Phone,Electronics,21714.43,9,195429.87
19-07-2025,Bread,Grocery,39.58,2,79.16
09-12-2025,Headphones,Electronics,2739.28,4,10957.12
07-07-2025,Keyboard,Electronics,1421.84,8,11374.72
07-04-2025,Bread,Grocery,39.23,6,235.38
31-01-2025,Speaker,Electronics,4934.11,8,39472.88
04-12-2025,Jeans,Fashion,1891.66,10,18916.6
20-02-2025,Tablet,Electronics,25099.22,6,150595.32
27-09-2025,Bag,,1218.02,9,10962.18
25-09-2025,Milk,Grocery,57.83,4,231.32
25-05-2025,Rice,Grocery,55.63,4,222.52
30-05-2025,Watch,Accessories,3448.42,7,24138.94
13-07-2025,Mouse,Electronics,698.67,8,5589.36
23-02-2025,Rice,Grocery,60.74,10,607.4
19-07-2025,T-Shirt,Fashion,799.62,5,3998.1
17-12-2025,Jeans,Fashion,1639.84,1,1639.84
07-04-2025,Mouse,Electronics,673,10,6730
20-10-2025,Headphones,Electronics,2804.02,6,16824.12
25-01-2025,Headphones,Electronics,2716.78,5,13583.9
17-07-2025,Shoes,Fashion,2425.88,9,21832.92
27-01-2025,Tablet,Electronics,26626.97,7,186388.79
18-09-2025,Headphones,Electronics,3209.53,9,28885.77
09-07-2025,Watch,Accessories,3639.43,4,14557.72
20-02-2025,Phone,Electronics,21799.86,4,87199.44
31-12-2025,Rice,Grocery,54.88,4,219.52
11-09-2025,Shoes,Fashion,2535.57,10,25355.7
08-01-2025,Laptop,Electronics,54220.86,4,216883.44
19-12-2025,Mouse,Electronics,759.4,1,759.4
04-05-2025,Watch,Accessories,3719.55,6,22317.3
01-04-2025,Milk,Grocery,58.59,6,351.54
25-07-2025,Laptop,Electronics,46559.29,10,465592.9
07-05-2025,Bag,Accessories,1240.45,7,8683.15
15-12-2025,Bag,Accessories,1250.44,5,6252.2
15-04-2025,Speaker,Electronics,4638,5,23190
29-07-2025,Jeans,Fashion,1623.68,7,11365.76
13-07-2025,T-Shirt,Fashion,854.82,4,3419.28
07-09-2025,T-Shirt,Fashion,816.02,7,5712.14
22-01-2025,Jeans,Fashion,1896.17,3,5688.51
06-12-2025,Jeans,Fashion,1700.27,2,3400.54
01-03-2025,Keyboard,Electronics,1620.67,8,12965.36
04-02-2025,Keyboard,Electronics,1511.08,3,4533.24
12-05-2025,Watch,Accessories,3650.52,7,25553.64
26-05-2025,Headphones,Electronics,2871.86,10,28718.6
14-05-2025,Mouse,Electronics,736.54,7,5155.78
14-04-2025,Mouse,Electronics,707.66,8,5661.28
13-04-2025,Keyboard,Electronics,1505.47,1,1505.47
29-08-2025,Phone,Electronics,18437.38,4,73749.52
20-01-2025,Tablet,Electronics,24440.32,2,48880.64
22-12-2025,Bread,Grocery,36.54,7,255.78
12-11-2025,Rice,Grocery,59.26,3,177.78
15-08-2025,Bag,Accessories,1264.59,9,11381.31
07-04-2025,Bread,Grocery,37.68,6,226.08
23-01-2025,Bag,Accessories,1083.41,3,3250.23
24-06-2025,Tablet,Electronics,27252.07,3,81756.21
29-06-2025,Phone,Electronics,18802.6,1,18802.6
20-07-2025,,Grocery,51.18,5,255.9
16-09-2025,Mouse,Electronics,661.53,4,2646.12
21-06-2025,Watch,Accessories,3654.83,1,3654.83
14-08-2025,Mouse,Electronics,748.08,10,7480.8
28-09-2025,T-Shirt,Fashion,809.1,3,2427.3
08-10-2025,Rice,Grocery,54.68,2,109.36
29-07-2025,Headphones,Electronics,3020.56,10,30205.6
28-03-2025,Jeans,Fashion,1955.81,6,11734.86
20-01-2025,Keyboard,Electronics,1620.46,4,6481.84
04-01-2025,Milk,Grocery,49.54,1,49.54
18-07-2025,Bread,Grocery,40.54,4,162.16
18-11-2025,Laptop,,50636.39,2,101272.78
11-01-2025,Watch,Accessories,3726.8,8,29814.4
20-10-2025,Watch,Accessories,3420.24,10,34202.4
18-07-2025,Phone,Electronics,21640.96,4,86563.84
16-12-2025,Phone,Electronics,20450.43,6,122702.58
22-11-2025,Phone,Electronics,19916.52,3,59749.56
21-08-2025,Headphones,Electronics,3227.67,4,12910.68
15-03-2025,T-Shirt,Fashion,821.93,3,2465.79
18-07-2025,T-Shirt,Fashion,861.11,6,5166.66
11-01-2025,Milk,Grocery,58.36,3,175.08
22-01-2025,Phone,Electronics,19641.49,9,176773.41
27-04-2025,Milk,Grocery,50.88,6,305.28
17-04-2025,Milk,Grocery,54.13,7,378.91
24-08-2025,Jeans,Fashion,1782.83,7,12479.81
26-08-2025,Rice,Grocery,58.05,7,406.35
10-03-2025,Jeans,Fashion,1810.78,4,7243.12
22-04-2025,Jeans,Fashion,1688.75,4,6755
04-12-2025,Bread,Grocery,40.95,8,327.6
08-10-2025,Tablet,Electronics,26319.88,7,184239.16
11-07-2025,Watch,Accessories,3364.83,7,
14-03-2025,Phone,Electronics,18434.6,8,147476.8
03-06-2025,Speaker,Electronics,4799.6,10,47996
31-07-2025,Laptop,Electronics,46994.1,6,281964.6
10-10-2025,Speaker,Electronics,4191.05,7,29337.35
22-09-2025,Milk,Grocery,51.48,8,411.84
13-01-2025,Jeans,Fashion,1694.32,10,16943.2
08-12-2025,Keyboard,Electronics,1432,10,14320
21-03-2025,Watch,Accessories,3431.31,4,13725.24
19-03-2025,Milk,Grocery,52.98,4,211.92
08-03-2025,Bread,Grocery,43.45,6,260.7
09-11-2025,Speaker,Electronics,4737.05,9,42633.45
18-11-2025,Speaker,Electronics,4081.77,2,8163.54
03-02-2025,Mouse,Electronics,633.01,1,633.01
19-06-2025,Tablet,Electronics,22949.73,6,137698.38
14-04-2025,Jeans,Fashion,1674.22,4,6696.88
07-06-2025,Tablet,Electronics,22830.12,10,228301.2
11-06-2025,Bag,Accessories,1297.08,8,10376.64
01-09-2025,Rice,Grocery,62.44,5,312.2
05-06-2025,Mouse,Electronics,742.33,3,2226.99
,Keyboard,Electronics,1474.56,9,13271.04
13-11-2025,Milk,Grocery,51.24,9,461.16
18-11-2025,Phone,Electronics,20799.45,5,103997.25
20-12-2025,Tablet,Electronics,27018.26,2,54036.52
06-12-2025,Keyboard,Electronics,1622.76,2,3245.52
21-01-2025,Keyboard,Electronics,1614.07,8,12912.56
14-07-2025,Phone,Electronics,18681.83,1,18681.83
28-10-2025,Jeans,Fashion,1975.6,6,11853.6
14-08-2025,Bag,Accessories,1217.26,8,9738.08
11-01-2025,Phone,Electronics,21786.42,10,217864.2
26-06-2025,Speaker,Electronics,4355.8,2,8711.6
09-07-2025,Mouse,Electronics,654.81,10,6548.1
03-06-2025,Watch,Accessories,3425.53,3,10276.59
26-02-2025,Speaker,Electronics,4761.87,4,19047.48
21-11-2025,Rice,Grocery,57.51,2,115.02
01-07-2025,Bag,Accessories,1316.06,8,10528.48
09-01-2025,Bag,Accessories,1293.85,7,9056.95
28-03-2025,Rice,Grocery,64.22,4,256.88
20-09-2025,T-Shirt,Fashion,877.13,1,877.13
08-09-2025,Rice,,64.87,1,64.87
29-11-2025,Shoes,Fashion,2600.26,5,13001.3
18-08-2025,Milk,Grocery,53.21,5,
03-12-2025,Phone,Electronics,20637.64,6,123825.84
10-10-2025,Laptop,Electronics,46306.5,10,463065
06-01-2025,Jeans,Fashion,1826.51,5,9132.55
14-07-2025,Shoes,Fashion,2702.27,7,18915.89
18-07-2025,Laptop,Electronics,51952.88,5,259764.4
23-12-2025,Milk,Grocery,53.19,9,478.71
06-08-2025,Milk,Grocery,57.28,3,171.84
27-06-2025,Jeans,Fashion,1714.17,4,6856.68
08-09-2025,T-Shirt,Fashion,762.67,8,6101.36
10-12-2025,Mouse,Electronics,742.77,6,4456.62
18-09-2025,Speaker,Electronics,4152.17,3,12456.51
24-02-2025,Shoes,Fashion,2287.21,6,13723.26
03-02-2025,Keyboard,Electronics,1521.57,4,6086.28
14-02-2025,Tablet,,22877.06,1,22877.06
24-06-2025,Tablet,Electronics,27044.56,2,54089.12
21-03-2025,Bag,Accessories,1230.27,8,9842.16
20-11-2025,Tablet,Electronics,24154.5,2,48309
10-11-2025,Mouse,Electronics,637.86,3,1913.58
13-04-2025,Speaker,Electronics,4721.46,2,9442.92
06-04-2025,Mouse,Electronics,730.56,2,1461.12
02-01-2025,Milk,Grocery,58.21,4,232.84
18-04-2025,Laptop,Electronics,52169.79,7,365188.53
14-06-2025,Watch,Accessories,3520.53,8,28164.24
12-04-2025,Jeans,Fashion,1975.65,10,19756.5
28-12-2025,Keyboard,Electronics,1490.76,10,14907.6
01-02-2025,Phone,Electronics,18739.71,1,18739.71
10-02-2025,Keyboard,Electronics,1642.26,5,8211.3
15-03-2025,Speaker,Electronics,4537.8,4,18151.2
25-12-2025,Mouse,Electronics,728.4,2,1456.8
07-04-2025,Keyboard,Electronics,1604.58,4,6418.32
25-03-2025,Milk,Grocery,56.49,10,564.9
01-06-2025,Bag,Accessories,1178.95,5,5894.75
22-04-2025,Milk,Grocery,52.26,6,313.56
04-05-2025,Headphones,Electronics,2704.19,5,13520.95
25-05-2025,Bread,Grocery,37.29,1,37.29
02-02-2025,Phone,Electronics,19376.89,1,19376.89
14-11-2025,Bread,Grocery,42.54,2,85.08
12-12-2025,Bread,Grocery,43.19,8,345.52
07-01-2025,Jeans,Fashion,1862.82,6,11176.92
29-10-2025,Bread,Grocery,43.33,6,259.98
24-12-2025,Watch,Accessories,3573.85,2,7147.7
19-10-2025,T-Shirt,Fashion,836.34,6,5018.04
19-08-2025,Rice,Grocery,62.91,8,503.28
09-07-2025,Phone,Electronics,19200.99,8,153607.92
10-06-2025,Headphones,Electronics,3299.46,4,13197.84
27-04-2025,Bag,Accessories,1120.93,6,6725.58
29-07-2025,Phone,Electronics,21519.9,6,129119.4
26-07-2025,Phone,Electronics,21474.73,8,171797.84
20-08-2025,Keyboard,Electronics,1392.62,7,9748.34
03-08-2025,Laptop,Electronics,53733.62,6,322401.72
15-07-2025,Tablet,Electronics,25660.97,,179626.79
07-07-2025,Laptop,Electronics,49343.81,3,148031.43
19-03-2025,Bag,Accessories,1307.05,4,5228.2
18-02-2025,Laptop,Electronics,48912.92,3,146738.76
19-05-2025,Rice,Grocery,56.37,8,450.96
20-07-2025,Keyboard,Electronics,1441.06,9,12969.54
23-05-2025,Shoes,Fashion,2344.97,10,23449.7
13-09-2025,Milk,Grocery,54.29,3,162.87
07-09-2025,Watch,Accessories,3191.83,2,6383.66
04-02-2025,Rice,Grocery,62.47,10,624.7
29-05-2025,Keyboard,Electronics,1420.55,8,11364.4
21-04-2025,Milk,Grocery,54.9,5,274.5
20-11-2025,Keyboard,Electronics,1451.57,5,7257.85
17-12-2025,Bag,Accessories,1182.96,2,2365.92
03-11-2025,Keyboard,Electronics,1508.89,6,9053.34
11-07-2025,Bread,Grocery,41.51,3,124.53
09-07-2025,Bag,Accessories,1312.9,2,2625.8
10-01-2025,Phone,Electronics,19480.03,4,77920.12
18-04-2025,Rice,Grocery,62.26,6,373.56
21-11-2025,Speaker,Electronics,4861.66,8,38893.28
24-05-2025,Headphones,Electronics,2904.45,6,17426.7
24-12-2025,Shoes,Fashion,2700.93,6,16205.58
20-11-2025,Bag,Accessories,1313.07,4,5252.28
29-12-2025,Bag,Accessories,1226.25,4,4905
08-09-2025,Bag,Accessories,1192.74,1,1192.74
10-06-2025,Headphones,Electronics,3228.44,7,22599.08
17-03-2025,Bag,Accessories,1157.2,9,10414.8
09-09-2025,Phone,Electronics,20410.4,5,102052
04-02-2025,Phone,Electronics,,4,78233.24
22-05-2025,Jeans,Fashion,1671.51,1,1671.51
31-08-2025,Shoes,Fashion,2361.67,1,2361.67
17-06-2025,Rice,Grocery,63.9,8,511.2
15-10-2025,Keyboard,Electronics,1585.11,6,9510.66
06-09-2025,Rice,Grocery,61.26,9,551.34
13-04-2025,Tablet,Electronics,26553.64,4,106214.56
02-11-2025,Bag,Accessories,1108.89,1,1108.89
10-04-2025,Headphones,Electronics,3179.31,5,15896.55
08-05-2025,Bread,Grocery,39.01,1,39.01
02-06-2025,T-Shirt,Fashion,752.68,5,3763.4
13-01-2025,Laptop,Electronics,51516.35,7,360614.45
10-02-2025,Rice,Grocery,59.58,3,178.74
17-08-2025,Watch,Accessories,3417.41,3,10252.23
01-11-2025,Phone,Electronics,21033.85,2,42067.7
21-05-2025,Phone,Electronics,19103.8,10,191038
21-08-2025,T-Shirt,Fashion,746.06,3,2238.18
15-06-2025,Laptop,Electronics,46239.15,6,277434.9
10-10-2025,Phone,Electronics,19475.29,6,116851.74
12-07-2025,Headphones,Electronics,2715.28,7,19006.96
27-11-2025,Rice,Grocery,58.75,6,352.5
10-11-2025,Tablet,Electronics,26302.66,5,131513.3
15-06-2025,Bag,Accessories,1261.56,1,1261.56
19-09-2025,Laptop,Electronics,52227.77,3,156683.31
12-09-2025,Mouse,Electronics,759.77,3,2279.31
19-03-2025,Mouse,Electronics,703.19,4,2812.76
17-02-2025,Bread,Grocery,38.88,6,233.28
23-06-2025,Mouse,Electronics,687.77,2,1375.54
10-09-2025,Milk,Grocery,55.5,9,499.5
02-08-2025,Watch,Accessories,3702.81,3,11108.43
08-10-2025,Tablet,Electronics,22947.37,4,91789.48
18-08-2025,Keyboard,Electronics,1384.57,5,6922.85
27-04-2025,Shoes,Fashion,2278.26,9,20504.34
13-01-2025,Laptop,Electronics,51429.03,4,205716.12
03-09-2025,Laptop,Electronics,45421.76,4,181687.04
20-03-2025,Tablet,Electronics,23188.37,6,139130.22
15-06-2025,Milk,Grocery,57.82,7,404.74
10-01-2025,Headphones,Electronics,3159.32,8,25274.56
13-01-2025,Watch,Accessories,3650.32,7,25552.24
09-10-2025,Mouse,Electronics,635.62,10,6356.2
19-01-2025,Shoes,Fashion,2364.75,8,18918
04-01-2025,Rice,Grocery,62.42,10,624.2
08-07-2025,Headphones,Electronics,3239.15,3,9717.45
23-07-2025,Shoes,Fashion,2326.13,1,2326.13
18-11-2025,Jeans,Fashion,1844.21,5,9221.05
12-10-2025,Rice,Grocery,60.13,3,180.39
14-04-2025,Bread,Grocery,40.86,6,245.16
11-04-2025,Rice,Grocery,64.78,7,453.46
03-03-2025,Watch,Accessories,3349.77,1,3349.77
17-08-2025,Bag,Accessories,1312.26,9,11810.34
27-07-2025,Shoes,Fashion,2342.42,1,2342.42
18-07-2025,Bread,Grocery,36.85,4,147.4
13-04-2025,Bread,Grocery,40.56,5,202.8
20-12-2025,Watch,Accessories,3300.04,10,33000.4
05-06-2025,Rice,Grocery,59.57,4,238.28
18-10-2025,Speaker,Electronics,4845.94,5,24229.7
22-04-2025,Headphones,Electronics,2714.29,1,2714.29
21-04-2025,Tablet,Electronics,23404.6,6,140427.6
16-04-2025,Phone,Electronics,21787.18,7,152510.26
17-06-2025,Phone,Electronics,21936.92,10,219369.2
26-03-2025,Speaker,Electronics,4492.51,9,40432.59
02-11-2025,T-Shirt,Fashion,847.2,4,3388.8
09-02-2025,Bag,Accessories,1105.74,1,1105.74
16-01-2025,Bag,Accessories,1092.01,1,1092.01
21-05-2025,Speaker,Electronics,4050.01,8,32400.08
15-07-2025,Jeans,Fashion,1824.52,3,5473.56
19-02-2025,Laptop,Electronics,48680.5,4,194722
05-08-2025,Jeans,Fashion,1935.52,2,3871.04
24-05-2025,Milk,Grocery,56.69,5,283.45
18-01-2025,Speaker,Electronics,4158.07,3,12474.21
15-05-2025,Phone,Electronics,21720.5,4,86882
03-03-2025,Speaker,Electronics,4623.04,1,4623.04
01-09-2025,Keyboard,Electronics,1354.3,2,2708.6
01-05-2025,Phone,Electronics,21479.17,10,214791.7
22-12-2025,Headphones,Electronics,2863.88,1,2863.88
26-12-2025,Bag,Accessories,1195.13,3,3585.39
21-04-2025,Mouse,Electronics,685.66,7,4799.62
16-01-2025,Laptop,Electronics,49974.23,8,399793.84
31-07-2025,Keyboard,Electronics,1641.87,10,16418.7
23-01-2025,Watch,Accessories,3194.11,5,15970.55
30-12-2025,T-Shirt,Fashion,835.02,4,3340.08
17-05-2025,Laptop,Electronics,51712.43,4,206849.72
01-05-2025,Jeans,Fashion,1781.28,1,1781.28
29-11-2025,Laptop,Electronics,,7,376146.47
